,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
51,0x29B2,0x3388,0x03E9,0xC155,0xFFE9,0xEEF8,0x3FA6,0x0DBA,0xC478,0xD575,0xFC58,0xD18E,0x393A,0xD875,0xC263,0xFA40,0xD6BA,0xC59C,0xC7AA,0x346B,0x359E,0xEC9E,0x0EF7,0x17B4,0x13B3,0xD37D,0x1D31,0x0746,0x0429,0x04F8,0xCFB2,0xC1A8,0x0098,0x2181,0xE3A2,0x217A,0x3F43,0xEA6F,0xC400,0xDC06,0x012D,0x32F3,0xD585,0xFF7E,0xFEE5,0x391E,0x244A,0x2A62,0x36C2,0xC2A0,0x0695,0x3E28,0x3FFE,0x2C88,0xC069,0xF70B,0x0BC0,0xFF8E,0x36BA,0xF9F6,0xCA1F,0xFECE,0xDC52,0x0B86,0x31F2,0xE736,0xCF90,0x0FAB,0xC150,0xCCC9,0x3BED,0x2BB3,,,,,,,,
52,-0.8529218090775368,-0.231740538851966,-0.7460591677275563,-0.04094703444489434,0.035345470410095725,0.2475032433262141,-0.9227560964360206,-0.9676613583018263,0.41776987346681227,0.27795314506869984,-0.7710693533867621,0.8498079805434491,-0.3201432312358079,-0.9393931337162797,-0.5228799400443545,-0.1609126654601365,-0.4230274618242382,0.7184566363480804,-0.994166161073583,0.19467085913320803,0.5736529771256094,0.6182917246005595,0.6745817869885979,-0.47815116572613325,-0.9305477367759067,-0.057400245242344106,0.8440808655554612,-0.6117184152707915,-0.0320058438472004,-0.6523728210053168,-0.013929028950893763,0.29387561183858724,-0.2520779490648537,-0.3738657461237118,-0.8172505888407524,0.8302557534619475,0.07802915800124066,-0.41260488929361583,0.8117089483573787,-0.8681655499780487,-0.46689428499897656,0.35449373411714946,-0.8308972596456659,-0.7026980738696447,-0.4006781118963523,0.683187566855171,-0.46372038396434934,-0.35692370087549863,0.3818388346051562,-0.9682093971953496,0.8180076084190118,0.09910602496806153,0.24364072178402862,-0.8577368257279816,0.673830409376798,0.5819867807992742,-0.6154952623878787,0.8516508524548487,0.8463998502381906,-0.4165218826834045,-0.8329257786561013,0.08764725814248031,-0.23564098102800002,0.3536839308304838,0.16502459068786246,-0.4048823339881418,-0.6842430312379582,-0.15712468913668376,-0.12345559588246946,-0.7064591263446895,0.9862606928748769,0.7397564577152329,-1.3351321725844387,0.418911211701642,0.09294292216868161,0.056721463249972404,0.9786978298218666,-0.6961943491009888,1.5507137928717953,-0.8899408889422832
53,0xC96A,0xF12C,0xD041,0xFD62,0x0243,0x0FD7,0xC4F2,0xC212,0x1ABC,0x11C9,0xCEA7,0x3663,0xEB83,0xC3E1,0xDE8A,0xF5B4,0xE4EE,0x2DFB,0xC060,0x0C75,0x24B6,0x2792,0x2B2C,0xE166,0xC472,0xFC54,0x3605,0xD8DA,0xFDF4,0xD640,0xFF1C,0x12CE,0xEFDE,0xE813,0xCBB3,0x3522,0x04FE,0xE598,0x33F3,0xC870,0xE21F,0x16B0,0xCAD3,0xD307,0xE65C,0x2BB9,0xE253,0xE929,0x1870,0xC209,0x345A,0x0657,0x0F97,0xC91B,0x2B20,0x253F,0xD89C,0x3681,0x362B,0xE558,0xCAB2,0x059C,0xF0EC,0x16A2,0x0A8F,0xE617,0xD436,0xF5F2,0xF81A,0xD2CA,0x3F1E,0x2F58,,,,,,,,
54,0.06917201870011969,0.48910074229541434,-0.9124343505734138,0.13007897152760828,-0.5111815646132547,-0.4539953709259221,-0.5820403307969948,-0.7506319648286999,-0.2453702367575863,0.2646473462608012,0.22705507147684179,-0.22533156551502032,-0.2596350466703672,-0.10563633882249168,-0.9421045990948738,-0.753355099894629,0.15134939066701114,0.9806038386018896,-0.05120723028229257,-0.4632483529840661,0.4559348227468476,-0.3061252640010965,-0.5703145281210371,0.5671131924373911,0.8725704954013818,0.682098317787122,-0.2361823123545439,0.7977493410336354,-0.633840722502427,-0.43634578032719085,-0.3546498770866191,-0.9037303431642347,-0.9122801291156337,-0.4969136548866244,0.13394625627234302,0.7374521213562617,0.5321391856807733,-0.17940000507761034,-0.7262968150527045,0.4763223504508418,0.04974610310018779,0.12208844329389912,-0.7811524089815527,0.07110747860149247,0.17301271566047327,-0.20510729781780612,-0.16634031946022465,0.33672556880282767,-0.17595593709907953,-0.13094974751090938,-0.06406090842268064,0.4540318181040952,-0.47871628671857347,0.09908219746477998,0.38329738922340684,0.6797161026846628,0.0015021216902699752,0.319795161916,-0.845065037513655,-0.34834441129319194,-0.1086860765231843,0.9474406744858728,-0.6459306619235496,0.10858754248410785,-0.9154671168215873,-0.6638395988129728,-0.5124931078245722,0.8986049037961625,-0.05396140318259346,-0.31874236665150923,-0.71710097197544,0.46456524324009885,0.4374525677424481,0.10337936260839087,-0.43414654921413276,-0.40594730580011557,2.5296433459096836,0.6693988670954802,0.7239975492063668,0.12391705011882193
55,0x046D,0x1F4D,0xC59B,0x0853,0xDF49,0xE2F2,0xDAC0,0xCFF6,0xF04C,0x10EF,0x0E88,0xF195,0xEF63,0xF93E,0xC3B5,0xCFCA,0x09AF,0x3EC2,0xFCBA,0xE25B,0x1D2E,0xEC69,0xDB80,0x244B,0x37D8,0x2BA7,0xF0E3,0x330E,0xD770,0xE413,0xE94E,0xC62A,0xC59E,0xE033,0x0892,0x2F32,0x220E,0xF485,0xD185,0x1E7C,0x032F,0x07D0,0xCE02,0x048D,0x0B12,0xF2E0,0xF55B,0x158C,0xF4BE,0xF79F,0xFBE7,0x1D0E,0xE15D,0x0657,0x1887,0x2B80,0x0018,0x1477,0xC9EB,0xE9B5,0xF90C,0x3CA2,0xD6AA,0x06F3,0xC569,0xD584,0xDF34,0x3982,0xFC8C,0xEB9A,0xD21C,0x1DBB,,,,,,,,
56,-0.42233472820383455,0.32466402750839896,-0.209091057859782,-0.33062283459033326,-0.6699056001415775,-0.5988596695393731,-0.18326119422966003,0.33129237673651124,0.9851623481314731,-0.24679263542055163,-0.12550410685991276,-0.7209688712869726,0.5766044843014035,-0.22844276374316763,0.6474181005055819,0.8241311642450619,-0.922042883666687,-0.17460420725341286,0.4081746774086621,0.8268747704664621,-0.0030026889223822018,-0.4880258184817814,0.48418749145327067,-0.11479688582373737,0.49187590591471664,0.21110742103546465,-0.036441552089660156,-0.4656845776360188,-0.015598922937429593,-0.3533899165679988,-0.23558802633997677,0.562558565538597,-0.9549392984682881,-0.15705782093099785,0.844097672300363,0.8856267807328857,-0.9315425421414627,0.11886134274612026,0.502027272940951,0.1520527092430064,-0.7387710846144218,0.13988458021026906,0.937864949277708,0.2690787834954993,0.2998627121978812,-0.04659104068873954,-0.5270742113157192,-0.7111551328514558,-0.9943749811398059,0.33612584567738013,-0.38281591271704585,0.04653675004894264,-0.8396824368467122,0.5315297238877128,-0.3744680662791031,-0.7725214394021744,0.18092865404030523,-0.3667406536072093,0.9841160313929114,0.3019456156410909,0.8048594757406327,0.6112809640713075,0.40401697891778743,-0.6171916581213588,0.05816960723808684,0.39124095288955996,-0.12393994966866595,-0.7876090858853417,-0.47426901469289673,0.7081303219215382,0.8674904549299107,-0.9735294083543353,-0.19908432798967707,-0.13177206330160218,-0.6361660459685164,-0.5123856357309207,-0.1056938498453327,-0.25652281000624566,1.286309754976486,0.5097359622013737
57,0xE4F9,0x14C7,0xF29F,0xEAD8,0xD521,0xD9AD,0xF446,0x1533,0x3F0C,0xF035,0xF7F8,0xD1DC,0x24E7,0xF162,0x296F,0x34BE,0xC4FE,0xF4D4,0x1A1F,0x34EB,0xFFCF,0xE0C5,0x1EFC,0xF8A8,0x1F7A,0x0D82,0xFDAB,0xE233,0xFF01,0xE963,0xF0ED,0x2400,0xC2E3,0xF5F3,0x3605,0x38AE,0xC462,0x079B,0x2021,0x09BB,0xD0B8,0x08F3,0x3C05,0x1138,0x1330,0xFD05,0xDE45,0xD27D,0xC05D,0x1583,0xE780,0x02FA,0xCA43,0x2204,0xE809,0xCE90,0x0B94,0xE888,0x3EFB,0x1353,0x3382,0x271F,0x19DB,0xD880,0x03B9,0x190A,0xF812,0xCD98,0xE1A6,0x2D52,0x3784,0xC1B2,,,,,,,,
58,-0.7870487771323236,0.5432498033320294,-0.9431170157260631,0.20718255707248856,0.23359748510335043,0.34393805291188695,0.06265545654515114,-0.17730397167510947,-0.6262624735574076,0.7184729398332561,-0.12663534768073048,0.07899462472381025,-0.5527979614150516,0.3329513067171552,0.8897179092330398,0.823959825348491,0.7512037334444102,-0.4233544937002258,-0.1444968246471139,-0.18264051019726724,0.16438190203952474,-0.24302176004740428,0.5241624896633179,0.36767018487412373,0.41421478268766765,0.5015276728362934,0.32288743456103686,0.3702387183751814,0.36854477004475417,0.48279009101865156,-0.47501080972117893,-0.9242890086097935,0.6240424649158824,-0.49357672553077503,0.18015442907817203,0.7365725227760658,-0.46811353885520957,-0.6527490963552554,0.9738473507340373,0.6979404318755438,-0.271559142084022,-0.9323056410705355,-0.8049826386750205,0.37779882229173434,0.576251509518267,0.05320905714179269,0.6931799622357759,-0.24987155073246736,-0.7999032975948985,-0.4279551635843091,-0.07191719202743752,0.899967102036717,0.20519008946759043,-0.7075916195631364,0.07286290491717784,-0.07923334535551985,-0.46652628320072975,0.6753909424567719,-0.43120304734769554,0.9944402314869749,-0.9944379642062884,-0.44832554401178815,-0.46656093642502894,-0.8910390431706792,-0.31599719389381176,-0.07954262752950259,0.22027700563879637,-0.7027613722495796,0.050203209191448606,-0.8867934551194272,0.390842210642977,0.17585648303624235,-0.4478195286558498,0.22696545295004072,0.3861044418137707,-1.1176777824553548,0.42282470884918394,-0.07412492865663683,0.29083707577193335,-0.691538190719995
59,0xCDA1,0x22C4,0xC3A4,0x0D42,0x0EF3,0x1603,0x0402,0xF4A8,0xD7EC,0x2DFB,0xF7E6,0x050E,0xDC9F,0x154F,0x38F1,0x34BB,0x3013,0xE4E8,0xF6C1,0xF450,0x0A85,0xF073,0x218B,0x1787,0x1A82,0x2019,0x14AA,0x17B1,0x1796,0x1EE6,0xE19A,0xC4D9,0x27F0,0xE06A,0x0B87,0x2F24,0xE20B,0xD63A,0x3E53,0x2CAB,0xEE9F,0xC456,0xCC7C,0x182D,0x24E1,0x0367,0x2C5D,0xF003,0xCCCF,0xE49D,0xFB66,0x3999,0x0D21,0xD2B7,0x04A9,0xFAEE,0xE225,0x2B39,0xE468,0x3FA4,0xC05C,0xE34F,0xE224,0xC6FA,0xEBC7,0xFAE9,0x0E19,0xD306,0x0336,0xC73F,0x1903,0x0B41,,,,,,,,
60,0.606093985523201,-0.22001177669441052,-0.8720712979803547,-0.04081309296021152,-0.06006953493459588,0.5586959078099836,0.2049162967181739,-0.5408306178632987,0.02804727805535645,-0.4055533572135208,-0.9210961804454831,0.6055271295886717,-0.48424395806728726,0.11138671753323415,0.7841204646717068,0.11614904624920186,0.4133283201344067,-0.6361522044833565,0.164505404650229,-0.8389441795360635,-0.33587120116120195,-0.5704354151111315,-0.3000700760581094,-0.36395036559574123,-0.7333523174448842,0.31603160951525067,0.6668840429399479,-0.4306452939209797,-0.17084432173963005,-0.8774903405258507,-0.7849186117041844,-0.9597409286703349,0.19896719112140238,-0.48269384575657304,-0.816345245003467,0.5431849346117723,0.09589656865918039,0.3808848449992255,0.39778033251552714,0.9031190746839517,0.371276459348304,-0.13620157635064567,-0.8054254276255617,0.021460341833236862,-0.8749199190762551,0.4041507457789948,0.7239481022633403,-0.8298301913645589,0.7567460285616172,0.08166698490569169,0.1372992132218147,0.03007326484241868,-0.9624704558381667,-0.2833674708480405,-0.03221539428910791,-0.26367781837645765,-0.47504408917344865,0.5090945814853709,-0.09928156271130661,0.15092025931706443,-0.18256073558027652,-0.5118804950711833,0.34502894181223365,0.1135606462221741,0.5482823490034765,0.3824602433121129,-0.5204190213757875,-0.13925285428415135,0.8198714109530791,-0.1291247966525637,0.10532990663609443,-0.12715926815504797,0.676655357721361,-0.08827427328191995,-0.17250920432738015,-0.5557052229342772,0.2301799157754426,-0.02009078532954281,-0.35187245472783274,-0.09677620022613664
61,0x26CA,0xF1EC,0xC830,0xFD64,0xFC28,0x23C1,0x0D1D,0xDD64,0x01CB,0xE60C,0xC50D,0x26C0,0xE103,0x0720,0x322F,0x076E,0x1A73,0xD74A,0x0A87,0xCA4F,0xEA82,0xDB7E,0xECCC,0xE8B6,0xD111,0x1439,0x2AAE,0xE471,0xF511,0xC7D8,0xCDC4,0xC294,0x0CBB,0xE11C,0xCBC1,0x22C3,0x0623,0x1860,0x1975,0x39CC,0x17C2,0xF749,0xCC74,0x015F,0xC802,0x19DD,0x2E55,0xCAE5,0x306E,0x053A,0x08C9,0x01EC,0xC267,0xEDDE,0xFDF1,0xEF20,0xE199,0x2095,0xF9A6,0x09A8,0xF451,0xDF3E,0x1614,0x0744,0x2317,0x187A,0xDEB2,0xF717,0x3478,0xF7BD,0x06BD,0xF7DD,,,,,,,,
62,-0.8464946858618043,-0.03332825068082057,0.9174705463967046,-0.9476707055054971,0.6297944008870131,0.2393830292423864,-0.17945126673023104,-0.05830017438919666,0.4344019549456142,0.19460760674116395,0.7058094892608855,-0.5149990262163082,-0.5694200518404262,-0.38795139410561896,-0.09696892429800963,-0.7101100592266227,0.8067919960333234,0.8813275100315134,-0.46184198259416376,0.10401534483827879,-0.5170237337693735,-0.5753780828202284,0.9569835887457698,-0.17515579956424765,0.40226843628867903,0.9111902071508999,-0.9237535666894487,0.8414080160455888,0.4550408292272763,-0.8714391454094952,-0.4478617736759438,-0.7372971351744142,-0.9598783470713279,-0.12035906603584978,-0.03049820351501009,-0.758816244970149,-0.9126793981869696,-0.05191980549089226,-0.45215373350685195,0.6897038267744462,-0.3712181478861858,0.2866957302530153,-0.7924713355991186,0.5900244276544813,0.9520898272481981,0.8916017451320317,-0.1745539988563054,-0.4717247600263812,-0.6740720644024119,-0.22082487328993783,-0.5346282182472799,0.7275221902952889,-0.4363205053709893,0.531620365151021,0.04503504606582909,0.850573810490842,0.9095963865380337,0.24852022344236357,-0.4152524746301456,-0.9325210906517725,0.929852671566427,-0.19375042972446188,-0.12533092444707927,0.9920781088512964,0.2951582167816138,-0.879102815972254,-0.9838141729692962,-0.6234715627030654,0.18316828479734149,-0.6435657303207609,-0.8855482634813268,-0.44380395422667873,-0.38623944240349545,0.13023192280336204,-0.6412591836175763,1.0699068561716734,0.28614748312413035,0.014695606078042323,-0.7718661735083867,1.00564072139659
63,0xC9D4,0xFDDE,0x3AB7,0xC35A,0x284E,0x0F52,0xF484,0xFC45,0x1BCD,0x0C74,0x2D2B,0xDF0B,0xDB8F,0xE72C,0xF9CC,0xD28E,0x33A2,0x3867,0xE272,0x06A8,0xDEEA,0xDB2E,0x3D3F,0xF4CB,0x19BE,0x3A50,0xC4E2,0x35D9,0x1D1F,0xC83B,0xE357,0xD0D1,0xC292,0xF84D,0xFE0D,0xCF70,0xC597,0xFCAE,0xE310,0x2C24,0xE83E,0x1259,0xCD49,0x25C2,0x3CEF,0x3910,0xF4D5,0xE1D0,0xD4DD,0xF1DF,0xDDC9,0x2E8F,0xE414,0x2206,0x02E1,0x366F,0x3A36,0x0FE7,0xE56D,0xC452,0x3B82,0xF39A,0xF7FB,0x3F7E,0x12E3,0xC7BD,0xC10A,0xD81A,0x0BB9,0xD6D0,0xC754,0xE399,,,,,,,,
64,-0.9654304654284895,-0.9914606790784879,0.661173003479246,0.2944420775960468,-0.2237797406115789,0.48871538076766363,-0.3645709558971544,0.8522221132745382,-0.9221811709430803,0.6179516668558656,0.06295634429467634,0.45473709958265807,0.5259537858614849,-0.931774547934296,-0.11790505013311847,0.7468860317960258,0.7434106276968644,-0.5271458429405715,0.6998061754735649,0.04368084173186748,0.017798687271765257,0.5890963869960231,-0.2814177035974439,-0.26474943257801,0.3056598956927814,0.8500161692696759,0.4871843662612241,0.43630176483294014,0.931865388226266,0.6509501977080259,0.9275315358179128,-0.7414437770299969,0.11173994050070779,0.34985669558061616,0.20063846262566742,-0.027569105794966298,-0.3925184925191567,0.6908744178619957,-0.1753327721799527,-0.19733390200603718,0.11190801736397837,0.8178624777443868,0.9921783347550692,-0.5458433217396534,-0.9170364785630871,-0.882034794207778,-0.7333458722731714,-0.44583855869495626,0.13923670302139235,0.9088508054955431,-0.3268968054189241,-0.6451854391255081,0.2532053440930895,0.12300975202487408,0.19363412361168764,0.3395970895053988,0.36971382552389076,-0.49268885608630764,0.2547204579318414,0.17310703906336844,-0.1479306488438954,-0.2615693412780049,0.9573847955707322,-0.4138114594485838,-0.550735173343895,0.7768663123631725,-0.12947514912874936,0.25271518513952373,-0.8276426444782021,0.44237839361214903,-0.0700895350217916,-0.9186960705746199,-0.605705092515256,-0.43068493443761713,-0.3896916647699842,0.6720590830527837,1.0013797700626057,1.1371081558093883,0.027944957435393936,-0.2558155794172857
65,0xC237,0xC08C,0x2A50,0x12D8,0xF1AE,0x1F47,0xE8AB,0x368A,0xC4FB,0x278C,0x0407,0x1D1A,0x21A9,0xC45E,0xF875,0x2FCC,0x2F94,0xDE44,0x2CC9,0x02CB,0x0123,0x25B3,0xEDFE,0xEF0F,0x138F,0x3666,0x1F2E,0x1BEC,0x3BA3,0x29A9,0x3B5C,0xD08D,0x0726,0x1664,0x0CD7,0xFE3D,0xE6E1,0x2C37,0xF4C8,0xF35F,0x0729,0x3457,0x3F7F,0xDD11,0xC550,0xC78D,0xD111,0xE378,0x08E9,0x3A2A,0xEB15,0xD6B6,0x1034,0x07DF,0x0C64,0x15BB,0x17A9,0xE078,0x104D,0x0B14,0xF689,0xEF43,0x3D45,0xE585,0xDCC1,0x31B8,0xF7B7,0x102C,0xCB08,0x1C4F,0xFB84,0xC535,,,,,,,,
66,-0.8890621896631352,-0.20210774940854903,-0.8429661882692197,-0.46530257704942546,-0.8372727644131936,-0.9835935238872953,0.010048062954612025,-0.036299802263656034,0.011343903876085637,0.8080190891082992,-0.9988614792317385,-0.49291020251031803,0.8448757637310087,-0.9244912994180117,-0.2931007079047696,-0.39817422197769425,0.2379216152970942,0.3942606659717569,-0.49895598741414604,0.45799674105622556,-0.6639841219709584,-0.7785303890733806,-0.43371716919754544,-0.3280470381299354,-0.9488123854987613,-0.693997019768333,-0.7660439871329783,-0.6886671150883703,-0.7743310787039013,0.7161035128278925,-0.8329708652572765,0.1759831521186226,0.5510374262213085,0.45910498391738597,0.858232074676549,0.0598676598961807,-0.026629977546570816,-0.40541667954014704,-0.7576018155430166,0.10711289752263187,-0.6302105240226723,-0.8471177560645782,0.6516973865424733,-0.9554037853558037,0.5628260264260725,0.7677814818403925,0.1055383394732794,-0.26259700382681106,-0.07176288442469114,0.6681572635293471,0.7181039407692269,-0.048963047953743066,-0.4840450478669791,-0.846532213986434,0.9022967426123467,0.35143183919423326,0.568331319686624,0.8610675755724622,0.05646308102997377,-0.754934248705863,-0.7556034676420085,0.22606010172727098,-0.9260787986755805,0.6927349378060805,-0.5630014050250223,-0.30251350864226656,0.7045506886525537,-0.6210028560537135,0.9509750321639434,0.46474727552495,-0.13477364372303424,-0.8570432555618155,-0.9668662107136039,0.10608250276318018,-1.5428245040886295,0.1899485853605049,-0.08506666350374403,2.7664273519429177,-0.9019135770926782,-1.1542504855935722
67,0xC71A,0xF311,0xCA0D,0xE239,0xCA6B,0xC10D,0x00A4,0xFDAE,0x00B9,0x33B6,0xC013,0xE075,0x3612,0xC4D6,0xED3E,0xE685,0x0F3A,0x193B,0xE012,0x1D4F,0xD582,0xCE2D,0xE43E,0xEB02,0xC347,0xD396,0xCEFA,0xD3ED,0xCE72,0x2DD4,0xCAB1,0x0B43,0x2344,0x1D61,0x36ED,0x03D4,0xFE4C,0xE60E,0xCF84,0x06DA,0xD7AB,0xC9C9,0x29B5,0xC2DB,0x2405,0x3123,0x06C1,0xEF32,0xFB69,0x2AC3,0x2DF5,0xFCDE,0xE106,0xC9D3,0x39BF,0x167D,0x245F,0x371B,0x039D,0xCFB0,0xCFA5,0x0E77,0xC4BC,0x2C55,0xDBF8,0xECA4,0x2D17,0xD842,0x3CDC,0x1DBE,0xF760,0xC927,,,,,,,,
68,0.9776651765183866,0.6261312167142181,-0.16757555525970425,-0.24386445744134821,0.9943605505198849,-0.18155227836719745,-0.4514996115120109,-0.3473553793742581,0.8434576490453063,0.3737902198381182,-0.7579279944729005,0.7485104929990323,0.715489847279277,0.5342965900268537,0.5587262964029243,0.29850240007130613,0.28055537145666043,-0.30580442919234496,0.42818726209281466,-0.36514020533886593,0.42033052990624786,0.06983237150446042,-0.8781819081023077,0.19134922502721885,0.7124756395262686,0.40714321471575987,0.918189191310401,-0.8635948450645172,-0.7235668343679516,-0.22450831551170491,-0.0075602236777880805,0.344436520395766,-0.7153534276674969,0.17843448302663023,0.27393644981122267,-0.2063208984324929,0.39250197471462656,0.015678092660381893,-0.7485831518117141,-0.24254663502292728,0.4109163696450202,0.7768074466777004,0.6368085989323129,0.8782326748790217,0.9206587001908064,0.4504371156349438,-0.006978350373660236,0.43244795660657553,-0.32268021383315304,-0.009244201708307864,-0.05207819507924838,-0.7153112658809293,-0.5774280344696101,-0.9281737803745789,0.6316168662949944,0.4283614110347629,0.17544221616616085,0.9362856117004248,0.5317320020669127,0.8494128661947431,-0.4750684329541661,-0.9000083958212255,0.13865638415796644,0.7377631420394499,0.36300297423518213,0.6338118731357569,0.5324682223204855,0.5768422498173424,0.025994943845600194,0.9458566928388248,-0.07540636238134435,0.763909298909351,0.14466863395211504,1.2811545851924864,0.2147596089395108,0.5399581305929035,-0.22353708655922283,2.26805436096183,-1.1766729627729648,1.1197228152777994
69,0x3E92,0x2812,0xF547,0xF065,0x3FA3,0xF462,0xE31B,0xE9C5,0x35FB,0x17EC,0xCF7F,0x2FE7,0x2DCA,0x2231,0x23C2,0x131A,0x11F4,0xEC6E,0x1B67,0xE8A2,0x1AE6,0x0478,0xC7CC,0x0C3F,0x2D99,0x1A0E,0x3AC3,0xC8BB,0xD1B2,0xF1A2,0xFF85,0x160B,0xD238,0x0B6B,0x1188,0xF2CC,0x191E,0x0100,0xD018,0xF07B,0x1A4C,0x31B7,0x28C1,0x3834,0x3AEC,0x1CD3,0xFF8E,0x1BAD,0xEB5A,0xFF69,0xFCAB,0xD239,0xDB0C,0xC499,0x286C,0x1B6A,0x0B3A,0x3BEC,0x2207,0x365C,0xE199,0xC667,0x08DF,0x2F37,0x173B,0x2890,0x2213,0x24EA,0x01A9,0x3C88,0xFB2D,0x30E3,,,,,,,,
70,0.9131947730060404,0.1049013823663627,-0.24729591202646262,0.6756106748634894,-0.7082429028415287,0.9951092774504413,-0.9927394722599479,0.8537131347258271,0.08955574726878912,-0.3408251006464129,-0.926250486551206,-0.818277921517764,0.715273371754372,0.14115193502443213,0.147398592965855,0.5591505967617503,-0.2872509859584196,-0.4799654235015034,-0.7025339122997307,-0.07098031359726731,-0.6711388885163638,0.7732408345032895,0.4636168741410871,0.35427654761541794,0.030497023714001203,-0.5678497019203672,-0.8900299654706412,0.6916697088387869,0.7295676037158034,0.10252012525076926,0.17459605585539184,0.15886310174621077,-0.012190337490443959,-0.22881539068319445,0.21865189703331644,0.6143316032845738,-0.9856370471803058,0.5971285337760419,0.8482848908003009,-0.81065848610159,-0.17726665356974136,-0.11990180369083014,0.2795235470659454,0.38202881679589296,-0.22031817958447264,-0.10313243523687365,0.319302940651367,0.896115907967806,-0.9317596153852661,-0.517221331925438,0.8359652213928042,0.4590821066603925,0.48157905600925677,-0.9982688431657432,-0.4078343921747265,0.751514040361071,0.037969310130247624,0.37459130372574445,-0.33129836570971927,0.3204297507135154,-0.2431423574423368,-0.0053574334778061505,-0.335424487636635,0.8631840627546343,-0.9843782965812071,-0.00014642276993859227,0.6012571390870398,-0.3685857083948674,0.6554372008940916,0.6552747756241255,0.14750970377018668,0.21818232777441815,-1.0689656705928634,0.3616335811258213,0.09907340249842767,-0.21423356854807624,-0.38941545156846324,0.23240229163840895,1.0160106184583606,-0.3787543436328803
71,0x3A71,0x06B6,0xF02D,0x2B3D,0xD2AD,0x3FAF,0xC077,0x36A3,0x05BB,0xEA30,0xC4B9,0xCBA2,0x2DC7,0x0908,0x096E,0x23C9,0xED9E,0xE149,0xD30A,0xFB76,0xD50D,0x317C,0x1DAB,0x16AC,0x01F3,0xDBA9,0xC70A,0x2C44,0x2EB1,0x068F,0x0B2C,0x0A2A,0xFF39,0xF15C,0x0DFE,0x2751,0xC0EC,0x2637,0x364A,0xCC1F,0xF4A8,0xF854,0x11E3,0x1873,0xF1E7,0xF967,0x146F,0x3959,0xC45F,0xDEE6,0x3580,0x1D61,0x1ED2,0xC01D,0xE5E7,0x3018,0x026E,0x17F9,0xEACD,0x1481,0xF071,0xFFA9,0xEA89,0x373E,0xC100,0xFFFE,0x267A,0xE86A,0x29F2,0x29F0,0x0970,0x0DF6,,,,,,,,
72,-0.23943943420652314,0.004025561741723749,-0.37523538677331936,0.5258478037517025,-0.49611355338130325,-0.9574527238783817,-0.5989240218845815,0.22338773872349216,0.2533895351015685,-0.9654383259100723,-0.16756102169284603,0.2310510470341789,-0.501752622123268,0.17616900994265805,-0.13867359966605863,-0.11537186758392037,0.772098057157194,-0.45758216881003255,-0.674856488309924,-0.7564766302454917,-0.3490584566890085,0.9551140075090083,-0.5209976717216405,0.3770134784436059,0.15666664696726929,0.6549195478273067,0.12736262702993084,0.021725015997834163,-0.5483961779276023,-0.9893172214382082,0.49102301477395893,-0.9982338528348322,0.1277660503472242,0.976369742437385,0.9025420534582618,-0.8623604621579501,-0.7565164324873828,-0.010624429935616853,0.15105433018801295,-0.9237517619827842,0.2164024335130359,0.4571521112874557,-0.19159080210550905,0.9779138885117076,-0.7841082643579529,0.2800862730791027,-0.47288002382555017,-0.2680416879597485,-0.6786661332759238,0.8647977831303839,-0.08547112853926464,0.22175077465290727,-0.49372601773929614,-0.1125985982262021,0.9812505621604075,0.3679617241220663,-0.2799516248316134,0.2717386740870231,0.7427300102417582,0.3797634377160479,-0.10761763048924555,0.5318139326363287,-0.9758070945718962,0.7263254799041132,-0.8854094864899686,0.056722864224758585,0.09592958371316462,0.6599255328488298,0.44396651131977793,0.2737657136791649,-0.5957325809492806,0.27474877526483454,0.45905303471247105,-0.2663317232970484,-0.7530687790808773,-1.156103095810522,-1.22282020589206,0.3979234470770944,0.054601677985470776,1.4638419018372073
73,0xF0AE,0x0041,0xE7FD,0x21A7,0xE040,0xC2BA,0xD9AC,0x0E4B,0x1037,0xC237,0xF547,0x0EC9,0xDFE4,0x0B46,0xF720,0xF89E,0x316A,0xE2B7,0xD4D0,0xCF96,0xE9AA,0x3D20,0xDEA8,0x1820,0x0A06,0x29EA,0x0826,0x0163,0xDCE8,0xC0B0,0x1F6C,0xC01D,0x082D,0x3E7C,0x39C3,0xC8D0,0xCF96,0xFF52,0x09AA,0xC4E2,0x0DD9,0x1D41,0xF3BD,0x3E96,0xCDD2,0x11EC,0xE1BD,0xEED9,0xD491,0x3758,0xFA88,0x0E31,0xE067,0xF8CC,0x3ECC,0x178C,0xEE16,0x1164,0x2F88,0x184E,0xF91D,0x2209,0xC18D,0x2E7C,0xC756,0x03A1,0x0623,0x2A3C,0x1C69,0x1185,0xD9E0,0x1195,,,,,,,,
